v    -0.088005    -0.901009    -0.136218
v    -0.071753    -0.890297    -0.152255
v    -0.051993    -0.873174    -0.176742
v     0.043312    -0.795061    -0.253492
v     0.076102    -0.766408    -0.278375
v     0.112520    -0.718708    -0.323862
v     0.138707    -0.685513    -0.354026
v     0.155657    -0.667171    -0.366312
v     0.166352    -0.656161    -0.372768
v     0.174792    -0.649684    -0.372768
v     0.234513    -0.567412    -0.431725
v     0.273897    -0.528027    -0.431725
v     0.433049    -0.412501    -0.317675
v     0.437332    -0.406918    -0.317675
v     0.501230    -0.356510    -0.259611
v     0.662386    -0.233472    -0.105932
v     0.663311    -0.232834    -0.104927
v     0.663862    -0.232578    -0.104111
v     0.709905    -0.183644    -0.056830
v     0.709972    -0.183483    -0.056830
v     0.719862    -0.172153    -0.042592
v     0.721207    -0.170067    -0.040550
v     0.721813    -0.168186    -0.039449
v     0.423230     0.734336    -0.131994
v     0.369831     0.805843    -0.144958
v     0.395000     0.777794    -0.139061
v     0.354924     0.812895    -0.154313
v     0.348182     0.819637    -0.154313
v     0.334781     0.825607    -0.161291
v     0.314153     0.836007    -0.161458
v     0.334393     0.825497    -0.161758
v     0.314376     0.835697    -0.161758
v     0.311986     0.837643    -0.160104
v     0.202505     0.864945    -0.147965
v     0.052395     0.835080    -0.213326
v     0.034667     0.819394    -0.235861
v    -0.157122     0.710555    -0.328655
v    -0.129480     0.731428    -0.311368
v    -0.168007     0.695388    -0.343274
v    -0.185785     0.686330    -0.343274
v    -0.186690     0.686586    -0.342183
v    -0.198331     0.681401    -0.336122
v    -0.213409     0.676543    -0.325265
v    -0.218365     0.674199    -0.322154
v    -0.565765     0.502173     0.014189
v    -0.701463     0.079594     0.097984
v    -0.704978     0.075622     0.103033
v    -0.721829     0.010411     0.136151
v    -0.369764    -0.734604    -0.114318
v    -0.360730    -0.741087    -0.123025
v    -0.303790    -0.830441    -0.129462
v    -0.320922    -0.807915    -0.129709
v    -0.306906    -0.823535    -0.132993
v    -0.306783    -0.823721    -0.132961
v    -0.282565    -0.851666    -0.129462
v    -0.277010    -0.855781    -0.129701
v    -0.261097    -0.870059    -0.126355
v    -0.282336    -0.851768    -0.129581
v    -0.236118    -0.880527    -0.129788
v    -0.251759    -0.872558    -0.129788
v    -0.216016    -0.890549    -0.126678
v    -0.225908    -0.883079    -0.132865
v    -0.188216    -0.892927    -0.130222
v    -0.151033    -0.898816    -0.130222
v    -0.077777    -0.888763    -0.156611
v    -0.061939    -0.874749    -0.176742
v     0.042936    -0.795345    -0.253257
v     0.132358    -0.691064    -0.350507
v     0.181318    -0.634869    -0.388632
v     0.218970    -0.583938    -0.424284
v     0.231872    -0.568732    -0.432868
v     0.233166    -0.567571    -0.433140
v     0.238743    -0.555782    -0.440538
v     0.244774    -0.546155    -0.444820
v     0.261106    -0.529824    -0.444820
v     0.274428    -0.523522    -0.436459
v     0.430487    -0.408357    -0.326961
v     0.277142    -0.520497    -0.435823
v     0.298415    -0.502449    -0.423815
v     0.364463    -0.453620    -0.377581
v     0.422021    -0.413161    -0.334694
v     0.469370    -0.379374    -0.290320
v     0.706903    -0.185467    -0.060952
v     0.699926    -0.185467    -0.069454
v     0.697238    -0.149526    -0.065792
v     0.393965     0.766156    -0.147146
v     0.381140     0.771902    -0.155391
v     0.353696     0.812975    -0.155391
v     0.333942     0.821716    -0.165731
v     0.333760     0.824506    -0.163283
v     0.315647     0.822896    -0.175866
v     0.311312     0.814728    -0.186019
v     0.152027     0.714838    -0.333955
v     0.098255     0.689016    -0.375014
v     0.024791     0.703629    -0.375014
v     0.034667     0.747339    -0.323660
v     0.290755     0.797716    -0.209745
v     0.248764     0.767652    -0.252939
v     0.006416     0.687175    -0.391517
v    -0.021788     0.651243    -0.425610
v    -0.088591     0.637955    -0.425610
v    -0.098170     0.642554    -0.418297
v    -0.155752     0.673991    -0.370072
v    -0.168618     0.683203    -0.356837
v    -0.169123     0.684154    -0.355655
v    -0.185314     0.685593    -0.344407
v    -0.172005     0.680940    -0.356837
v    -0.174533     0.681352    -0.354910
v    -0.185372     0.684699    -0.345192
v    -0.191874     0.681822    -0.341789
v    -0.196407     0.678930    -0.339403
v    -0.192695     0.680593    -0.341789
v    -0.276548     0.643020    -0.279494
v    -0.369239     0.177031    -0.279494
v    -0.441434     0.120364    -0.210994
v    -0.477942     0.079594    -0.174378
v    -0.477142     0.068899    -0.173288
v    -0.333073    -0.655386    -0.173288
v    -0.326884    -0.742781    -0.160701
v    -0.327999    -0.744338    -0.159099
v    -0.318849    -0.784599    -0.145907
v    -0.310152    -0.810125    -0.138236
v    -0.316769    -0.787712    -0.145907
v    -0.302357    -0.828147    -0.132961
v    -0.267577    -0.860861    -0.130823
v    -0.250269    -0.872426    -0.130823
v    -0.226342    -0.878708    -0.137682
v    -0.235047    -0.875886    -0.135810
v    -0.103969    -0.853912    -0.192931
v    -0.081889    -0.858303    -0.192931
v    -0.061939    -0.859795    -0.194964
v    -0.006181    -0.809866    -0.245042
v     0.021006    -0.788204    -0.266191
v     0.030480    -0.778112    -0.275419
v     0.130796    -0.691375    -0.350507
v     0.236371    -0.558692    -0.439323
v     0.245365    -0.544993    -0.445357
v     0.248104    -0.540406    -0.447092
v     0.256119    -0.530149    -0.449196
v     0.256229    -0.529868    -0.449268
v     0.406697    -0.420069    -0.348397
v     0.660933    -0.229012    -0.108562
v     0.274474    -0.420069    -0.456910
v     0.261218    -0.407691    -0.465768
v     0.259990    -0.405491    -0.466417
v     0.231877    -0.327923    -0.476826
v     0.226603    -0.252539    -0.468848
v     0.028786     0.485724    -0.468848
v     0.022241     0.603904    -0.450495
v     0.044805     0.634117    -0.428095
v     0.056956     0.646268    -0.416838
v     0.077159     0.664612    -0.398486
v     0.269598     0.776559    -0.235973
v     0.003492     0.603264    -0.458724
v    -0.010065     0.597435    -0.465637
v    -0.010090     0.597437    -0.465640
v    -0.025777     0.601640    -0.465640
v    -0.025777     0.601938    -0.465423
v    -0.021788     0.617834    -0.453028
v    -0.065916     0.616432    -0.446975
v    -0.084834     0.633608    -0.429791
v    -0.027977     0.597836    -0.467989
v    -0.039865     0.594650    -0.467989
v    -0.041843     0.594541    -0.467682
v    -0.042897     0.594994    -0.467144
v    -0.049142     0.599658    -0.462515
v    -0.045731     0.595091    -0.465900
v    -0.051788     0.485735    -0.482884
v    -0.083674     0.366734    -0.482884
v    -0.100957     0.220887    -0.492509
v    -0.147923     0.177031    -0.461123
v    -0.092864     0.235379    -0.496784
v    -0.129188    -0.090755    -0.432785
v    -0.313753    -0.730365    -0.172725
v    -0.323142    -0.742937    -0.163404
v    -0.090714    -0.234344    -0.432785
v    -0.082019    -0.391316    -0.408407
v    -0.321419    -0.750550    -0.160904
v    -0.052388    -0.826551    -0.223806
v     0.190474    -0.607342    -0.409729
v     0.214002    -0.582144    -0.426567
v     0.219419    -0.572781    -0.432347
v     0.225510    -0.565110    -0.436759
v     0.232755    -0.559661    -0.439323
v     0.256146    -0.529400    -0.449420
v     0.258309    -0.490350    -0.455485
v     0.273532    -0.433539    -0.455485
v     0.209991    -0.288442    -0.482870
v     0.014871     0.222540    -0.513980
v     0.000856     0.406920    -0.495064
v    -0.013447     0.441450    -0.495064
v    -0.021276     0.582897    -0.473095
v    -0.019021     0.588479    -0.471118
v    -0.026557     0.591600    -0.471118
v    -0.027046     0.591638    -0.471169
v    -0.027977     0.592721    -0.470723
v    -0.033283     0.592318    -0.470179
v    -0.037214     0.590689    -0.470179
v    -0.037951     0.590649    -0.470064
v    -0.043043     0.498633    -0.484356
v    -0.050219     0.481309    -0.484356
v    -0.067238     0.257411    -0.507326
v    -0.070655    -0.177750    -0.451612
v    -0.028695    -0.377018    -0.434049
v    -0.034953    -0.263942    -0.451612
v     0.201631    -0.579085    -0.426430
v     0.199461    -0.554321    -0.436759
v     0.254289    -0.524802    -0.451048
v     0.256481    -0.485192    -0.457200
v     0.255985    -0.476532    -0.458706
v     0.012984     0.225923    -0.514127
v    -0.012943     0.421486    -0.497420
v    -0.014127     0.439013    -0.495577
v    -0.024272     0.479471    -0.490593
v    -0.024272     0.582061    -0.473725
v    -0.027046     0.587852    -0.472317
v    -0.034768     0.468976    -0.490593
v    -0.062816     0.257411    -0.508668
v    -0.056732     0.251850    -0.509814
v    -0.003360    -0.150723    -0.475421
v     0.238385    -0.477310    -0.461472
v     0.238385    -0.502786    -0.457283
v     0.178001    -0.519635    -0.444584
v     0.209991    -0.364074    -0.475421
v     0.248104    -0.523076    -0.452349
v     0.252315    -0.463380    -0.461472
v    -0.012943     0.251850    -0.514127
f      1      2      3
f      1      3      4
f      1      4      5
f      1      5      6
f      1      6      7
f      1      7      8
f      1      8      9
f      8      7     10
f      8     10     11
f      8     11     12
f     13     14     15
f     13     15     16
f     13     16     17
f     13     17     18
f     13     18     19
f     13     19     20
f     13     20     21
f     22     23      9
f     22      9      8
f     22      8     12
f     22     12     24
f     22     24     25
f     22     25     13
f     22     13     21
f     22     21     26
f     22     26     27
f     22     27     28
f     22     28     29
f     22     29     30
f     22     30     31
f     22     31     32
f     33     34      1
f     33      1      9
f     33      9     23
f     33     23     35
f     36     37     38
f     36     38     39
f     36     39     40
f     36     40      2
f     36      2      1
f     36      1     34
f     39     41     40
f      6     42     43
f      6     43     44
f      6     44     10
f      6     10      7
f     10     44     45
f     10     45     11
f     24     46     25
f     21     20     47
f     21     47     26
f     28     48     49
f     28     49     29
f     29     49     50
f     29     50     51
f     29     51     52
f     29     52     53
f     29     53     54
f     29     54     55
f     29     55     56
f     29     56     57
f     29     57     30
f     30     57     58
f     30     58     59
f     30     59     60
f     30     60     61
f     30     61     62
f     30     62     31
f     63     60     59
f     63     59     64
f     63     64     65
f     63     65     66
f     63     66     67
f     32     31     62
f     32     62     68
f     35     23     22
f     69     70     71
f     69     71     37
f     69     37     36
f     71     72     38
f     71     38     37
f     73     41     39
f     73     39     38
f     73     38     72
f     73     72     74
f      5     75     42
f      5     42      6
f     76     77     43
f     76     43     42
f     76     42     75
f     45     44     43
f     45     43     77
f     45     77     78
f     25     46     79
f     25     79     14
f     25     14     13
f     80     15     14
f     80     14     79
f     16     81     17
f     18     82     19
f     50     49     48
f     52     83     53
f     54     84     85
f     54     85     86
f     54     86     55
f     55     86     87
f     55     87     88
f     55     88     89
f     55     89     90
f     55     90     56
f     56     90     91
f     56     91     92
f     56     92     93
f     56     93     94
f     56     94     95
f     56     95     58
f     56     58     57
f     59     58     95
f     59     95     96
f     59     96     97
f     59     97     64
f     64     97     98
f     64     98     99
f     64     99    100
f     64    100    101
f     64    101     65
f     66     65    101
f     66    101    102
f     66    102    103
f    104     61     60
f    104     60     63
f    104     63    105
f     68     62     61
f     68     61    104
f    106    107     69
f    106     69     36
f    106     36     34
f    106     34     33
f    108    109     70
f    108     70     69
f    108     69    107
f    110    111    109
f    110    109    108
f    110    108    112
f     74     72     71
f     74     71     70
f     74     70    109
f     74    109    111
f    113    114     73
f    113     73     74
f    113     74    111
f    113    111    110
f      3    115      4
f      4    115    116
f      4    116    117
f      4    117     76
f      4     76     75
f      4     75      5
f    118    117    116
f    118    116    119
f    118    119    120
f     78     77     76
f     78     76    117
f     78    117    118
f     12     11     45
f     12     45     78
f     12     78    118
f     12    118    120
f     12    120    121
f     12    121    122
f     12    122    123
f     12    123    124
f     12    124     80
f     12     80     79
f     12     79     46
f     12     46     24
f    124    125    126
f    124    126    127
f    124    127     81
f    124     81     16
f    124     16     15
f    124     15     80
f    123    128    129
f    123    129    125
f    123    125    124
f    126    130    127
f     17     81    127
f     17    127    130
f     17    130     82
f     17     82     18
f     26     47    131
f     26    131     27
f    132     83     52
f    132     52     51
f    133     85     84
f    134    135     87
f    134     87     86
f    134     86     85
f    134     85    133
f     87    135    136
f     87    136    137
f     87    137    138
f     87    138     88
f     88    138    139
f     88    139    140
f     88    140    141
f     88    141    142
f     88    142    143
f     88    143    144
f     88    144    145
f     88    145     89
f     89    145    146
f     89    146    147
f     89    147     91
f     89     91     90
f     95     94    148
f     95    148    149
f     95    149    150
f     95    150    151
f     95    151    152
f     95    152     96
f     96    152    153
f     96    153     98
f     96     98     97
f     98    153    154
f     98    154    155
f     98    155    156
f     98    156     99
f    101    100    157
f    101    157    158
f    101    158    159
f    101    159    102
f    103    102    159
f    103    159    160
f    161     67     66
f    161     66    103
f    161    103    160
f    161    160    162
f    161    162    163
f    161    163    164
f    161    164    165
f    161    165    166
f    161    166    167
f    161    167    168
f    161    168    169
f    161    169    170
f    161    170    171
f    161    171    172
f    173    105     63
f    173     63     67
f    173     67    161
f    174    175    176
f    174    176    177
f    174    177    178
f    174    178    179
f    174    179    106
f    174    106     33
f    174     33     35
f    174     35     22
f    174     22     32
f    174     32     68
f    174     68    104
f    174    104    105
f    174    105    173
f    179    112    108
f    179    108    107
f    179    107    106
f    175    180    176
f    177    181    178
f    182    183    184
f    178    181    185
f    178    185    113
f    178    113    110
f    178    110    112
f    178    112    179
f    176    180    184
f    176    184    183
f    176    183    186
f    176    186    187
f    176    187    185
f    176    185    181
f    176    181    177
f    187    188    189
f    187    189    190
f    187    190    191
f    187    191    192
f    187    192    193
f    187    193    114
f    187    114    113
f    187    113    185
f    193    194    119
f    193    119    116
f    193    116    115
f    193    115      3
f    193      3      2
f    193      2     40
f    193     40     41
f    193     41     73
f    193     73    114
f    191    195    196
f    191    196    197
f    191    197    192
f    192    197    198
f    192    198    194
f    192    194    193
f    196    199    200
f    196    200    201
f    196    201    202
f    196    202    203
f    196    203    198
f    196    198    197
f    120    119    194
f    120    194    198
f    120    198    203
f    120    203    204
f    120    204    205
f    120    205    206
f    120    206    207
f    120    207    208
f    120    208    121
f    121    208    209
f    121    209    210
f    121    210    211
f    121    211    212
f    121    212    213
f    121    213    214
f    121    214    215
f    121    215    216
f    121    216    217
f    121    217    218
f    121    218    219
f    121    219    122
f    122    219    220
f    122    220    221
f    122    221    222
f    122    222    128
f    122    128    123
f    218    220    219
f    221    223    222
f    222    223    224
f    222    224    129
f    222    129    128
f     19     82    130
f     19    130    126
f     19    126    125
f     19    125    129
f     19    129    224
f     19    224    225
f     19    225    226
f     19    226    131
f     19    131     47
f     19     47     20
f     27    131    226
f     27    226    227
f     27    227    132
f     27    132     51
f     27     51     50
f     27     50     48
f     27     48     28
f    227    228    229
f    227    229    134
f    227    134    133
f    227    133     84
f    227     84     54
f    227     54     53
f    227     53     83
f    227     83    132
f    229    136    135
f    229    135    134
f    230    231    232
f    232    231    139
f    232    139    138
f    232    138    137
f    233    234    235
f    233    235    236
f    233    236    237
f    233    237    140
f    233    140    139
f    233    139    231
f    233    231    230
f    238    237    236
f    238    236    239
f    238    239    240
f    238    240    241
f    238    241    242
f    140    237    238
f    140    238    243
f    140    243    141
f     91    147    244
f     91    244     92
f     93    245    148
f     93    148     94
f    151    154    153
f    151    153    152
f     99    156    246
f     99    246    247
f     99    247    157
f     99    157    100
f    158    157    247
f    158    247    248
f    158    248    249
f    158    249    250
f    160    159    158
f    160    158    250
f    160    250    251
f    160    251    162
f    162    251    252
f    162    252    253
f    162    253    254
f    162    254    163
f    170    255    256
f    170    256    257
f    170    257    258
f    170    258    259
f    170    259    260
f    170    260    261
f    170    261    262
f    170    262    263
f    170    263    171
f    172    171    263
f    172    263    264
f    172    264    265
f    173    161    172
f    173    172    265
f    173    265    266
f    173    266    267
f    173    267    268
f    173    268    174
f    268    269    270
f    268    270    271
f    268    271    272
f    268    272    273
f    268    273    274
f    268    274    182
f    268    182    184
f    268    184    180
f    268    180    175
f    268    175    174
f    272    275    276
f    272    276    277
f    272    277    278
f    272    278    279
f    272    279    273
f    273    279    280
f    273    280    274
f    277    281    282
f    277    282    283
f    277    283    278
f    278    283    280
f    278    280    279
f    282    281    284
f    282    284    285
f    282    285    286
f    274    280    283
f    274    283    282
f    274    282    286
f    274    286    287
f    274    287    186
f    274    186    183
f    274    183    182
f    286    285    288
f    286    288    289
f    286    289    290
f    286    290    291
f    286    291    292
f    286    292    293
f    286    293    287
f    186    287    293
f    186    293    294
f    186    294    295
f    186    295    296
f    186    296    297
f    186    297    298
f    186    298    299
f    186    299    188
f    186    188    187
f    299    300    301
f    299    301    302
f    299    302    189
f    299    189    188
f    190    303    304
f    190    304    195
f    190    195    191
f    304    305    306
f    304    306    199
f    304    199    196
f    304    196    195
f    306    307    200
f    306    200    199
f    203    202    308
f    203    308    309
f    203    309    204
f    206    310    311
f    206    311    312
f    206    312    313
f    206    313    207
f    207    313    314
f    207    314    315
f    207    315    316
f    207    316    317
f    207    317    209
f    207    209    208
f    211    318    319
f    211    319    320
f    211    320    321
f    211    321    322
f    211    322    212
f    214    323    324
f    214    324    325
f    214    325    215
f    326    327    328
f    326    328    329
f    326    329    324
f    326    324    323
f    324    329    330
f    324    330    331
f    324    331    332
f    324    332    325
f    215    325    332
f    215    332    216
f    216    332    331
f    216    331    333
f    216    333    334
f    216    334    217
f    217    334    335
f    217    335    336
f    217    336    225
f    217    225    224
f    217    224    223
f    217    223    221
f    217    221    220
f    217    220    218
f    226    225    336
f    226    336    337
f    226    337    338
f    226    338    228
f    226    228    227
f    338    339    340
f    338    340    233
f    338    233    230
f    338    230    232
f    338    232    137
f    338    137    136
f    338    136    229
f    338    229    228
f    341    342    343
f    341    343    344
f    341    344    340
f    341    340    339
f    340    344    345
f    340    345    234
f    340    234    233
f    343    346    347
f    343    347    345
f    343    345    344
f    345    347    348
f    345    348    235
f    345    235    234
f    235    348    349
f    235    349    350
f    235    350    239
f    235    239    236
f    239    350    351
f    239    351    352
f    239    352    240
f    240    352    353
f    240    353    354
f    240    354    241
f    141    243    142
f    146    145    144
f    146    144    355
f    356    149    148
f    356    148    245
f    356    245    357
f    356    357    358
f    150    155    154
f    150    154    151
f    247    246    359
f    247    359    360
f    247    360    248
f    250    249    252
f    250    252    251
f    163    254    361
f    163    361    164
f    166    362    363
f    166    363    167
f    169    364    255
f    169    255    170
f    261    365    366
f    261    366    367
f    261    367    368
f    261    368    262
f    263    262    368
f    263    368    369
f    263    369    370
f    263    370    264
f    265    264    370
f    265    370    371
f    265    371    372
f    265    372    266
f    267    373    374
f    267    374    375
f    267    375    376
f    267    376    377
f    267    377    378
f    267    378    269
f    267    269    268
f    270    379    380
f    270    380    381
f    270    381    271
f    271    381    382
f    271    382    383
f    271    383    275
f    271    275    272
f    383    384    385
f    383    385    386
f    383    386    387
f    383    387    276
f    383    276    275
f    276    387    388
f    276    388    284
f    276    284    281
f    276    281    277
f    386    389    388
f    386    388    387
f    388    389    390
f    388    390    288
f    388    288    285
f    388    285    284
f    288    390    391
f    288    391    392
f    288    392    289
f    291    393    394
f    291    394    395
f    291    395    292
f    293    292    395
f    293    395    396
f    293    396    397
f    293    397    294
f    294    397    398
f    294    398    399
f    294    399    400
f    294    400    401
f    294    401    402
f    294    402    295
f    295    402    403
f    295    403    404
f    295    404    296
f    405    301    300
f    189    302    303
f    189    303    190
f    406    307    306
f    406    306    305
f    308    202    201
f    308    201    407
f    205    408    409
f    205    409    310
f    205    310    206
f    311    410    411
f    311    411    312
f    312    411    412
f    312    412    413
f    312    413    314
f    312    314    313
f    209    317    414
f    209    414    210
f    319    415    320
f    213    416    417
f    213    417    326
f    213    326    323
f    213    323    214
f    417    418    327
f    417    327    326
f    419    420    421
f    419    421    422
f    419    422    328
f    419    328    327
f    419    327    418
f    328    422    330
f    328    330    329
f    331    330    422
f    331    422    421
f    331    421    423
f    331    423    424
f    331    424    425
f    331    425    333
f    333    425    426
f    333    426    427
f    333    427    428
f    333    428    429
f    333    429    335
f    333    335    334
f    336    335    429
f    336    429    430
f    336    430    431
f    336    431    432
f    336    432    433
f    336    433    337
f    337    433    434
f    337    434    435
f    337    435    436
f    337    436    437
f    337    437    438
f    337    438    439
f    337    439    341
f    337    341    339
f    337    339    338
f    437    440    441
f    437    441    442
f    437    442    443
f    437    443    438
f    439    444    342
f    439    342    341
f    438    443    445
f    438    445    446
f    438    446    444
f    438    444    439
f    446    447    346
f    446    346    343
f    446    343    342
f    446    342    444
f    445    448    449
f    445    449    447
f    445    447    446
f    449    450    349
f    449    349    348
f    449    348    347
f    449    347    346
f    449    346    447
f    451    452    453
f    451    453    351
f    451    351    350
f    451    350    349
f    451    349    450
f    451    450    454
f    455    453    452
f    455    452    456
f    353    352    351
f    353    351    453
f    353    453    455
f    353    455    457
f    458    354    353
f    458    353    457
f    458    457    459
f    242    241    354
f    242    354    458
f    242    458    460
f    355    144    143
f    355    143    461
f    355    461    462
f     92    244    357
f     92    357    245
f     92    245     93
f    359    246    156
f    359    156    155
f    359    155    150
f    359    150    149
f    359    149    356
f    252    249    248
f    252    248    360
f    252    360    253
f    164    361    463
f    164    463    165
f    464    363    362
f    256    255    364
f    258    465    466
f    258    466    259
f    259    466    467
f    259    467    468
f    259    468    469
f    259    469    260
f    366    470    471
f    366    471    472
f    366    472    473
f    366    473    367
f    368    367    473
f    368    473    474
f    368    474    475
f    368    475    369
f    370    369    475
f    370    475    476
f    370    476    371
f    266    372    477
f    266    477    478
f    266    478    373
f    266    373    267
f    378    479    480
f    378    480    481
f    378    481    379
f    378    379    270
f    378    270    269
f    481    482    483
f    481    483    484
f    481    484    485
f    481    485    380
f    481    380    379
f    380    485    486
f    380    486    487
f    380    487    382
f    380    382    381
f    382    487    488
f    382    488    489
f    382    489    384
f    382    384    383
f    489    490    491
f    489    491    385
f    489    385    384
f    385    491    492
f    385    492    391
f    385    391    390
f    385    390    389
f    385    389    386
f    492    493    494
f    492    494    392
f    492    392    391
f    289    392    494
f    289    494    495
f    289    495    496
f    289    496    290
f    290    496    497
f    290    497    393
f    290    393    291
f    395    394    498
f    395    498    499
f    395    499    396
f    396    499    500
f    396    500    398
f    396    398    397
f    400    501    502
f    400    502    503
f    400    503    401
f    401    503    504
f    401    504    505
f    401    505    403
f    401    403    402
f    296    404    506
f    296    506    507
f    296    507    508
f    296    508    297
f    297    508    298
f    509    510    406
f    509    406    305
f    509    305    304
f    509    304    303
f    509    303    302
f    509    302    301
f    509    301    405
f    407    201    200
f    407    200    307
f    407    307    406
f    407    406    510
f    204    309    511
f    204    511    408
f    204    408    205
f    409    512    410
f    409    410    311
f    409    311    310
f    513    514    515
f    513    515    412
f    513    412    411
f    513    411    410
f    513    410    512
f    412    515    516
f    412    516    517
f    412    517    518
f    412    518    413
f    314    413    518
f    314    518    519
f    314    519    520
f    314    520    521
f    314    521    315
f    210    414    522
f    210    522    523
f    210    523    318
f    210    318    211
f    523    524    525
f    523    525    526
f    523    526    415
f    523    415    319
f    523    319    318
f    212    322    527
f    212    527    528
f    212    528    416
f    212    416    213
f    528    529    530
f    528    530    419
f    528    419    418
f    528    418    417
f    528    417    416
f    530    531    532
f    530    532    420
f    530    420    419
f    421    420    532
f    421    532    533
f    421    533    423
f    423    533    534
f    423    534    535
f    423    535    424
f    424    535    536
f    424    536    426
f    424    426    425
f    429    428    537
f    429    537    538
f    429    538    430
f    432    539    540
f    432    540    541
f    432    541    542
f    432    542    434
f    432    434    433
f    435    543    544
f    435    544    545
f    435    545    546
f    435    546    436
f    436    546    547
f    436    547    548
f    436    548    440
f    436    440    437
f    548    549    550
f    548    550    551
f    548    551    552
f    548    552    441
f    548    441    440
f    441    552    553
f    441    553    554
f    441    554    442
f    551    555    556
f    551    556    553
f    551    553    552
f    442    554    557
f    442    557    448
f    442    448    445
f    442    445    443
f    553    556    558
f    553    558    559
f    553    559    557
f    553    557    554
f    454    450    449
f    454    449    448
f    454    448    557
f    454    557    559
f    454    559    560
f    454    560    561
f    562    563    451
f    562    451    454
f    562    454    561
f    562    561    564
f    562    564    565
f    562    565    566
f    562    566    567
f    568    569    563
f    568    563    562
f    456    452    451
f    456    451    563
f    456    563    569
f    456    569    570
f    571    570    569
f    571    569    568
f    571    568    572
f    459    457    455
f    459    455    456
f    459    456    570
f    459    570    571
f    573    460    458
f    573    458    459
f    573    459    571
f    573    571    572
f    573    572    574
f    461    143    142
f    461    142    243
f    461    243    238
f    461    238    242
f    461    242    460
f    461    460    573
f    358    357    244
f    358    244    147
f    358    147    146
f    358    146    355
f    358    355    462
f    358    462    575
f    358    575    576
f    253    360    359
f    253    359    356
f    253    356    358
f    253    358    576
f    253    576    577
f    253    577    463
f    253    463    361
f    253    361    254
f    165    463    577
f    165    577    578
f    165    578    579
f    165    579    464
f    165    464    362
f    165    362    166
f    167    363    464
f    167    464    579
f    167    579    168
f    580    465    258
f    580    258    257
f    581    467    466
f    581    466    465
f    581    465    580
f    582    469    468
f    260    469    582
f    260    582    583
f    260    583    365
f    260    365    261
f    584    585    470
f    584    470    366
f    584    366    365
f    584    365    583
f    472    471    586
f    472    586    587
f    474    473    472
f    474    472    587
f    474    587    588
f    371    476    477
f    371    477    372
f    374    589    590
f    374    590    375
f    591    482    481
f    591    481    480
f    592    593    484
f    592    484    483
f    592    483    594
f    484    593    595
f    484    595    596
f    484    596    486
f    484    486    485
f    486    596    597
f    486    597    598
f    486    598    488
f    486    488    487
f    488    598    599
f    488    599    600
f    488    600    490
f    488    490    489
f    600    601    602
f    600    602    493
f    600    493    492
f    600    492    491
f    600    491    490
f    494    493    602
f    494    602    603
f    494    603    604
f    494    604    495
f    495    604    605
f    495    605    606
f    495    606    497
f    495    497    496
f    497    606    607
f    497    607    608
f    497    608    609
f    497    609    498
f    497    498    394
f    497    394    393
f    498    609    610
f    498    610    611
f    498    611    500
f    498    500    499
f    398    500    611
f    398    611    399
f    612    504    503
f    612    503    502
f    612    502    613
f    614    615    505
f    614    505    504
f    614    504    612
f    403    505    615
f    403    615    616
f    403    616    617
f    403    617    506
f    403    506    404
f    506    617    618
f    506    618    619
f    506    619    620
f    506    620    507
f    298    508    507
f    298    507    620
f    298    620    621
f    298    621    622
f    298    622    623
f    298    623    509
f    298    509    405
f    298    405    300
f    298    300    299
f    623    624    625
f    623    625    626
f    623    626    627
f    623    627    628
f    623    628    511
f    623    511    309
f    623    309    308
f    623    308    407
f    623    407    510
f    623    510    509
f    628    629    630
f    628    630    513
f    628    513    512
f    628    512    409
f    628    409    408
f    628    408    511
f    631    632    633
f    631    633    514
f    631    514    513
f    631    513    630
f    631    630    634
f    631    634    635
f    633    636    516
f    633    516    515
f    633    515    514
f    637    638    517
f    637    517    516
f    637    516    636
f    637    636    639
f    518    517    638
f    518    638    519
f    315    521    640
f    315    640    316
f    522    641    524
f    522    524    523
f    320    415    526
f    320    526    642
f    320    642    643
f    320    643    321
f    321    643    644
f    321    644    527
f    321    527    322
f    645    531    530
f    645    530    529
f    646    534    533
f    646    533    532
f    646    532    531
f    646    531    645
f    427    537    428
f    647    541    540
f    434    542    648
f    434    648    649
f    434    649    543
f    434    543    435
f    544    650    651
f    544    651    652
f    544    652    545
f    545    652    653
f    545    653    654
f    545    654    547
f    545    547    546
f    547    654    655
f    547    655    656
f    547    656    549
f    547    549    548
f    656    657    658
f    656    658    550
f    656    550    549
f    550    658    659
f    550    659    555
f    550    555    551
f    659    660    661
f    659    661    558
f    659    558    556
f    659    556    555
f    559    558    661
f    559    661    662
f    559    662    663
f    559    663    560
f    561    560    663
f    561    663    664
f    561    664    665
f    561    665    564
f    564    665    666
f    564    666    667
f    564    667    668
f    564    668    565
f    565    668    669
f    565    669    566
f    669    668    667
f    669    667    670
f    669    670    671
f    567    566    669
f    567    669    671
f    567    671    672
f    567    672    673
f    672    671    670
f    672    670    674
f    672    674    675
f    672    675    676
f    574    572    568
f    574    568    562
f    574    562    567
f    574    567    673
f    574    673    677
f    677    673    672
f    677    672    676
f    677    676    678
f    677    678    679
f    677    679    680
f    677    680    681
f    677    681    682
f    677    682    683
f    575    462    461
f    575    461    573
f    575    573    574
f    575    574    677
f    575    677    683
f    575    683    684
f    575    684    685
f    575    685    686
f    577    576    575
f    577    575    686
f    577    686    687
